index,ngram,sentence,replace,error,replacement
845,4,"Also, there was no significant relationship between this polymorphism and type 2 diabetes mellitus in the absence of Hardy-Weinberg equilibrium.","('in', 'the', 'absence', 'of')",verb_form_change_insert_determiner,"['in', 'the', 'absence']"
863,4,"CONCLUSIONS: The HIIT plus strengthening and stretching exercises and MICT plus strengthening and stretching exercises interventions showed significant improvements for the effect of fibromyalgia, pain degree, functional capacity, and quality of life compared with the control group.","('and', 'quality', 'of', 'life')",split_words,"['quality', 'of', 'life']"
195,4,"In this review, we discuss the relevant anatomy, biomechanics, and rationale behind the indications and technique of our current extra-articular augmentation procedure.","('In', 'this', 'review,', 'we')",random,"['this', 'review,', 'we']"
827,4,The mechanism of many other rare bone diseases and the role of the osteocyte in the development of such conditions still needs to be investigated.,"('in', 'the', 'development', 'of')",insert_determiner,"['the', 'development', 'of']"
579,4,The current crises in opioid abuse and chronic pain call for the development of nonopioid and nonpharmacological therapeutics for pain relief.,"('for', 'the', 'development', 'of')",punctuations,"['for', 'development', 'of']"
870,4,"However, it is not clear if this protective phenomenon works in the presence of diabetes.","('in', 'the', 'presence', 'of')",insert_determiner,"['in', 'the', 'of']"
198,4,"In this review, we describe the in vitro methods used to define and characterize pioneer factors, paying particular attention to differences in methodologies and how these differences can affect results.","('In', 'this', 'review,', 'we')",duplication,"['In', 'review,', 'we']"
369,4,"As compared with the time (140 +/- 28 s) for free cholesterol transport in absence of the bilayer, a prolonged time (702 +/- 42 s) is needed to observe the current increase in the presence of the bilayer.","('in', 'the', 'presence', 'of')",dictionary_replacement_word_order_change,"['in', 'the', 'presence']"
869,4,No differences in toxicities and survival rates were observed between the two groups.,"('between', 'the', 'two', 'groups.')",duplication,"['between', 'two', 'groups.']"
368,4,Positive trends in intake of plant-based foods and quality of life warrant further investigation in larger-scale studies and diverse populations.,"('and', 'quality', 'of', 'life')",random,"['and', 'quality', 'life']"
967,4,"Therefore, the purpose of this current study was to examine the presence of relaxin receptors in the human eye anterior segment.","('study', 'was', 'to', 'examine')",duplication,"['study', 'was', 'to']"
678,4,The main objective of this study was to determine whether the location of cerebral infarct is associated with breathing weakness in patients with subacute stroke.,"('objective', 'of', 'this', 'study')",split_words,"['objective', 'this', 'study']"
659,4,The main objective of this research is to investigate the effect of water content in concrete on the velocities of ultrasonic waves (P- and S-waves) and mechanical properties (elastic modulus and compressive strength) of concrete.,"('The', 'main', 'objective', 'of')",dictionary_replacement_word_order_change,"['main', 'objective', 'of']"
457,4,"On multivariate analysis, not using a Fully TWA approach was an independent predictor of the study endpoint, after adjusting for age, sex, diabetes, body mass index, chronic kidney disease, prior coronary artery bypass graft, and J-CTO score.","('adjusting', 'for', 'age,', 'sex,')",duplication,"['adjusting', 'for', 'sex,']"
132,4,AIM: This study aimed to assess the risk of CMV infection among HCWs through daily medical practices.,"('This', 'study', 'aimed', 'to')",split_words,"['study', 'aimed', 'to']"
383,4,"Eleven compounds, including nine known flavonoid glycosides (1-4, 6-8, and 10-11), one isoflavone glycoside (5), and a glansreginic acid (9), were isolated from the 80% ethanol extract of commercial Astragali Complanati Semen (ACS).","('were', 'isolated', 'from', 'the')",duplication,"['were', 'isolated', 'from']"
260,4,CONCLUSION: Establishing consensus with respect to the end points to be assessed for respiratory viruses may enhance the quality of evidence in case of future pandemics.,"('with', 'respect', 'to', 'the')",random,"['respect', 'to', 'the']"
78,4,"Higher atrial pump strain (HR per 1% increase = 0.53 [95% confidence interval 0.22, 0.83], p = 0.002) and ventricular ejection fraction (HR per 1% increase = 0.90 [95% confidence interval 0.80, 0.98], p = 0.02) were associated with lower risk for the composite adverse outcome.","('(HR', 'per', '1%', 'increase')",dictionary_replacement_word_order_change,"['per', '1%', 'increase']"
1,4,CONCLUSION: Smoking cessation in patients with RA was associated with lower disease activity and improved lipid profiles and was a predictor of reduced rates of CVD events.,"('was', 'associated', 'with', 'lower')",split_words,"['was', 'associated', 'lower']"
304,4,"Therefore, we aimed to explore the differences in lung environmental microorganisms between healthy piglets and piglets with respiratory diseases.","('explore', 'the', 'differences', 'in')",dictionary_replacement_word_order_change,"['the', 'differences', 'in']"
56,4,"Furthermore, our results illustrate the impact of viral evolution and divergence on Spike glycosylation, as well as the influence of natural variants on ACE2 receptor glycosylation that, taken together, can facilitate immunogen design to achieve antibody neutralization and inform therapeutic strategies to inhibit viral infection.","('as', 'well', 'as', 'the')",random,"['as', 'well', 'as']"
669,4,"For all outcomes, the scissors funnel plot, Egger test, and Begg test were used to detect publication bias, and sensitivity analysis was used to investigate the stability of the results.","('analysis', 'was', 'used', 'to')",duplication,"['analysis', 'used', 'to']"
145,4,"In addition, miR-4491 was identified as a tumor-suppressor miRNA in NSCLC and circ-BIRC6 functions as a molecular sponge for miR-4491.","('was', 'identified', 'as', 'a')",verb_form_change_order_change,"['was', 'identified', 'as']"
453,4,System maps for XBridge Shield RP18 for 20-70% (v/v) methanol-water and Synergi Hydro-RP and 50% (v/v) methanol-water at temperatures from 25-65 degrees C together with a correlation diagram for XBridge Shield RP18 and SunFire C18 are presented as representative applications of the reduced calibration compounds for column selectivity evaluation.,"('for', 'XBridge', 'Shield', 'RP18')",duplication,"['for', 'XBridge', 'RP18']"
401,4,"Moisture (5.67-7.12 g 100 g(-1)), hardness (56.67-131.66 N), chroma of crust and crumb (29.86-30.27 and 19.76-25.83, respectively), and hue angle of crust and crumb (60.32 degrees -64.79 degrees and 81.41 degrees -82.06 degrees , respectively) were increased; and area (2286.4-1658.1 mm(2)), specific volume (3.47-1.83 mL g(-1)) and luminosity of crust and crumb (62.39-59.67 and 65.49-62.54, respectively) were decreased as the level of substitution of WF by MBF increased.","('of', 'crust', 'and', 'crumb')",duplication,"['of', 'crust', 'crumb']"
988,4,"Objective: This study aimed to elucidate the role of the proangiogenic transcription factors Sox7 and Sox17 in the wound healing process and investigate the therapeutic potential of Dll4 blockade, which is an upstream regulator of Sox17, for the treatment of nonhealing wounds.","('This', 'study', 'aimed', 'to')",verb_form_change_insert_determiner,"['This', 'study', 'to']"
173,4,Objective: The objective of this study was to determine if positive marijuana toxicology screen is associated with worse outcomes following trauma.,"('of', 'this', 'study', 'was')",verb_form_change_order_change,"['this', 'study', 'was']"
112,4,"RESULTS: Synovial WBC count was significantly increased in the dislocation vs aseptic THA revision group (P = .015), as well as between the septic revision group vs dislocation and aseptic THA revision group (both P < .001).","('as', 'well', 'as', 'between')",remove_verbs,"['as', 'well', 'as']"
594,4,"Thus, HMGB1 inhibitors are likewise promising drug candidates for the treatment of patients suffering from COVID-19.","('for', 'the', 'treatment', 'of')",random,"['for', 'treatment', 'of']"
616,4,We aimed to evaluate the outcomes and prognostic factors of the second HSCT (HSCT2) in acute leukemia patients relapsed after the first HSCT (HSCT1).,"('aimed', 'to', 'evaluate', 'the')",split_words,"['to', 'evaluate', 'the']"
596,4,The characteristics of the HCC occurrence patterns did not differ between the two groups.,"('between', 'the', 'two', 'groups.')",verb_form_change_order_change,"['between', 'the', 'groups.']"
743,4,The purpose of the study was to compare the efficacy between disc repositioning with bone anchors and the conventional discopexy procedure for ADDWo of temporomandibular joint refractory to medical management.,"('The', 'purpose', 'of', 'the')",dictionary_replacement_word_order_change,"['purpose', 'of', 'the']"
631,4,"In group I, the bleb wall thickness decreased from 754.67 +/- 53.93 mum in the first postoperative day to 684 +/- 81.66 mum and 671.6 +/- 69.48 mum at 1 and 3 months, respectively, while in group II, the bleb wall thickness decreased from 707.13 +/- 31.7 mum in the first postoperative day to 499.53 +/- 99.1 mum and 506 +/- 76.91 mum at 1 and 3 months, respectively.","('1', 'and', '3', 'months,')",punctuation_braces,"['1', 'and', '3']"
494,4,"This study aimed to describe the underpinnings of TCM, compare TCM and Western medicine, and suggest how key modalities might be applied to strengthen holistic nursing care in the United States.","('This', 'study', 'aimed', 'to')",punctuations,"['study', 'aimed', 'to']"
